lh_gm_vol_0,lh_gm_vol_1,lh_gm_vol_2,lh_gm_vol_3,lh_gm_vol_4,lh_gm_vol_5,lh_gm_vol_6,lh_gm_vol_7,lh_gm_vol_8,lh_gm_vol_9,lh_gm_vol_10,lh_gm_vol_11,lh_gm_vol_12,lh_gm_vol_13,lh_gm_vol_14,lh_gm_vol_15,lh_gm_vol_16,lh_gm_vol_17,lh_gm_vol_18,lh_gm_vol_19,lh_gm_vol_20,lh_gm_vol_21,lh_gm_vol_22,lh_gm_vol_23,lh_gm_vol_24,lh_gm_vol_25,lh_gm_vol_26,lh_gm_vol_27,lh_gm_vol_28,lh_gm_vol_29,lh_gm_vol_30,lh_gm_vol_31,lh_gm_vol_32,lh_gm_vol_33,rh_gm_vol_0,rh_gm_vol_1,rh_gm_vol_2,rh_gm_vol_3,rh_gm_vol_4,rh_gm_vol_5,rh_gm_vol_6,rh_gm_vol_7,rh_gm_vol_8,rh_gm_vol_9,rh_gm_vol_10,rh_gm_vol_11,rh_gm_vol_12,rh_gm_vol_13,rh_gm_vol_14,rh_gm_vol_15,rh_gm_vol_16,rh_gm_vol_17,rh_gm_vol_18,rh_gm_vol_19,rh_gm_vol_20,rh_gm_vol_21,rh_gm_vol_22,rh_gm_vol_23,rh_gm_vol_24,rh_gm_vol_25,rh_gm_vol_26,rh_gm_vol_27,rh_gm_vol_28,rh_gm_vol_29,rh_gm_vol_30,rh_gm_vol_31,rh_gm_vol_32,rh_gm_vol_33,volume_paths
2135,1797,6036,4253,1644,10892,10129,10581,2465,12508,7685,8226,5505,9651,1956,4629,5168,2815,3176,2688,10540,3187,15160,8827,3448,16118,25013,13653,13071,10355,827,2211,1443,7082,3036,2235,5493,3472,1434,10318,14883,12440,2395,11156,7521,6335,5746,12713,1892,4591,5287,2715,4776,2604,9963,3403,13052,11265,2092,19948,23763,14759,11355,8795,836,2147,1211,7994,/data/users2/kwang26/aibm_hcp_normalized/122822_3T_T1w_MPR1.nii.gz
2866,1551,8575,2847,1513,10610,12246,10785,2275,10333,8115,5877,6095,11465,2075,3759,3874,2036,2617,2828,10364,3444,16370,10094,3062,19135,23386,11694,14321,11645,775,2527,1634,7015,2512,2168,6152,2702,1375,9369,13778,11710,2597,10473,7507,5986,5474,14742,1966,3943,5289,2130,5323,2666,9211,3788,15110,10474,2253,16667,24235,12310,12745,12431,937,2729,1299,7257,/data/users2/kwang26/aibm_hcp_normalized/540436_3T_T1w_MPR1.nii.gz
2105,1299,6187,2912,1517,10770,11767,10656,2163,10217,7231,7135,4964,9618,1756,3670,5436,2321,4017,2457,9074,3084,10989,9641,2015,15767,23127,14854,11359,11581,767,2400,1501,6062,2128,2293,5967,2791,1119,9986,12868,10280,2205,10270,6575,7029,4757,10844,1802,3320,4085,2255,5052,2686,8383,3047,11467,12212,2789,16719,20094,14933,10835,11249,1038,2544,1051,6698,/data/users2/kwang26/aibm_hcp_normalized/120212_3T_T1w_MPR1.nii.gz
2690,1803,7244,3170,1558,11055,12209,10811,2152,12243,6515,7767,5317,11759,2083,3919,5043,2341,3303,2566,9393,3030,13374,9917,2636,17299,23567,14602,14148,9439,961,2376,1106,6118,2967,2815,8153,3207,1637,9870,14529,10883,1990,12807,6495,7611,6812,11935,2237,2977,4982,2900,3065,3028,10686,3245,13603,11595,2248,18950,19906,12777,12108,8356,1251,1825,869,5843,/data/users2/kwang26/aibm_hcp_normalized/436845_3T_T1w_MPR1.nii.gz
2255,2312,6511,3509,2478,10403,14716,11811,2731,12592,8607,6293,5526,12490,2720,4044,4784,2077,3307,2645,9610,3962,13344,10038,3002,14565,21989,13324,11277,10595,575,2203,1395,7290,3035,2898,6185,3318,1923,9807,17697,10857,3151,12008,8442,7344,6117,12220,2176,3592,4649,2728,3748,3379,9035,4036,14203,10647,2395,16121,21574,12372,12188,10560,1109,2257,1035,7631,/data/users2/kwang26/aibm_hcp_normalized/620434_3T_T1w_MPR1.nii.gz
2216,2106,7105,4143,1625,11951,12776,11135,2230,13162,8249,7606,6279,9704,2586,4221,6194,2103,3944,3581,11598,2934,15434,10942,3373,17847,26885,13880,13393,10790,1135,2044,1676,7851,2630,1984,4811,4794,1544,12837,16522,12323,2180,14181,8301,8216,6208,10354,2361,4453,5465,2604,3727,4003,10907,2979,17690,11963,2893,18268,28304,13984,11434,10987,1321,1912,894,7819,/data/users2/kwang26/aibm_hcp_normalized/512835_3T_T1w_MPR1.nii.gz
3047,1414,5301,3423,1458,9381,13173,12113,2440,10804,8572,6721,6339,11584,2284,3539,4941,2041,3840,2494,9936,3257,13953,9820,2971,14459,23235,11697,12679,11108,727,2540,1279,8441,2642,2377,6185,3324,1549,10105,16678,10513,2399,10911,9105,6730,5887,12398,2405,4386,4248,2856,4280,2423,8910,3620,13362,10190,2022,14211,21879,12707,12281,9654,962,2266,930,8550,/data/users2/kwang26/aibm_hcp_normalized/393247_3T_T1w_MPR1.nii.gz
2633,1680,7440,3955,1543,10285,13065,9563,2789,11854,7110,7624,6549,11423,2059,3710,5040,1789,3127,3441,10393,3319,14659,10308,2837,16050,22363,11842,14354,13175,784,2223,1243,6828,2259,1682,5799,3715,1362,10434,15130,8563,2666,10438,7560,7480,6487,14220,2033,3415,4072,2513,4725,3541,9798,3272,14897,11147,1879,19156,23755,14628,14300,12317,783,2145,1082,7568,/data/users2/kwang26/aibm_hcp_normalized/599671_3T_T1w_MPR1.nii.gz
3264,3013,8108,3844,2132,10532,11845,12921,2730,15564,9561,10137,7134,12364,3088,4136,8424,2560,5394,3135,11619,4171,16990,13041,3119,19041,25289,14652,13258,15715,1130,2931,1583,8108,3008,1999,7576,3430,1888,11052,16235,14173,2813,12419,8848,8108,6391,15594,2347,4526,4523,3926,5172,3181,12636,3322,18155,14870,2674,22336,27539,16594,13864,13579,1144,2747,1239,8442,/data/users2/kwang26/aibm_hcp_normalized/201515_3T_T1w_MPR1.nii.gz
2896,2358,6032,3560,1779,13160,13799,11680,2303,10605,7904,7555,5987,12087,2462,3866,4966,1852,4000,3058,9625,3965,14312,10014,2661,17259,24683,13759,12779,12882,801,2222,1339,6976,2832,2249,7855,4329,1487,11494,16390,10657,2426,11207,7949,7882,5813,13014,2130,5176,3998,2786,3916,3765,10487,3999,15486,10595,1818,18600,21821,13408,12586,12846,849,2741,1018,7535,/data/users2/kwang26/aibm_hcp_normalized/137027_3T_T1w_MPR1.nii.gz
2407,1991,4347,2488,1532,9067,11847,8049,2000,9291,7469,5669,5194,7826,2161,3737,4948,2761,3799,2130,8281,2871,13628,7872,2302,15607,21634,9577,10534,9110,665,1976,893,6254,1944,1443,5565,2633,1051,8470,13810,8553,1966,8695,7043,4827,4819,9045,1746,4363,3724,2819,5154,2018,7248,2326,14836,8891,1795,15175,21488,10511,10827,8383,870,2109,709,6518,/data/users2/kwang26/aibm_hcp_normalized/849264_3T_T1w_MPR1.nii.gz
3439,2551,6285,2465,2552,13049,14308,11821,3132,13481,9752,8963,6221,12147,2243,5838,6345,3017,3898,3094,11660,5451,15739,8763,3620,23502,26388,17402,16751,16695,1051,2649,1994,7025,3184,2286,6399,2415,1856,13283,20226,11041,3450,12995,10648,8750,6783,14516,2825,3781,5766,3547,3791,2543,10909,4337,15613,14433,2744,25143,26071,19818,17493,13688,1401,2777,1732,8012,/data/users2/kwang26/aibm_hcp_normalized/101410_3T_T1w_MPR1.nii.gz
2880,1561,7312,3750,2446,13506,15796,12546,2464,11236,8583,7446,5278,12453,1885,4364,5107,2200,4135,3654,11031,3515,13574,9382,2756,17486,26192,13396,13120,10746,917,3270,1262,7703,3797,2588,6576,3835,1552,13120,16971,10515,2282,13347,8392,7488,5928,14585,1916,3158,4290,3284,4552,3513,9743,3295,14711,11401,2266,17604,22897,13301,12563,13086,1066,2575,944,8203,/data/users2/kwang26/aibm_hcp_normalized/622236_3T_T1w_MPR1.nii.gz
2816,1832,5593,2830,1575,10345,11135,11528,1953,10304,6470,6131,3796,10796,2183,2870,3819,1828,3321,2149,9489,3451,13524,6470,2729,14939,20087,9860,11195,10927,576,1560,1135,6684,2980,2430,6341,3406,1627,12145,18719,13644,2635,14779,8784,8535,5463,16275,2538,3272,5178,3253,5763,2843,10912,3288,17349,11371,2421,18190,23280,12740,13884,14650,1137,2380,1167,8534,/data/users2/kwang26/aibm_hcp_normalized/150726_3T_T1w_MPR1.nii.gz
1996,1596,4740,3087,1383,9878,10483,11298,1551,9521,6893,6072,5531,10480,2114,3650,5702,1936,4011,2802,8709,3192,13035,9291,2606,14678,21963,13111,11715,9823,661,2699,1119,6810,2597,1780,5316,3107,1250,10219,14698,8726,2339,10359,7008,5746,5567,10633,1807,3270,5138,2476,5898,2962,8547,2910,12426,10075,2113,14916,20259,11496,10868,9622,605,2369,916,7368,/data/users2/kwang26/aibm_hcp_normalized/845458_3T_T1w_MPR1.nii.gz
2892,2256,7269,2997,1592,10156,11418,10717,3072,11746,8096,7918,4880,11984,2733,4748,5094,2520,3342,2379,8660,4105,15483,10337,2730,18472,22851,15279,13601,12559,731,2853,1361,8248,2342,2218,7856,3408,1619,10719,14263,11527,2268,12502,8081,6497,5593,14030,2312,5222,5402,3042,4136,2966,8098,3797,15468,11936,1960,17588,22324,13813,12397,13539,739,2910,1015,8449,/data/users2/kwang26/aibm_hcp_normalized/120717_3T_T1w_MPR1.nii.gz
3354,2225,7253,3483,1941,10859,14922,13196,3255,12877,8239,8348,5584,13873,2143,3979,5787,2335,4427,3319,11990,3472,15565,10102,3844,23094,26484,12855,14086,10951,661,3096,1270,7422,2654,2779,7396,4018,1800,11216,16561,13114,3088,13351,8568,9584,6385,15372,1979,3836,4570,3371,4780,3716,11589,4160,16984,11440,3014,23269,25342,12674,13892,11448,1294,2418,1189,8088,/data/users2/kwang26/aibm_hcp_normalized/129028_3T_T1w_MPR1.nii.gz
2566,1924,6742,3121,1162,9168,12628,10225,2412,11185,7870,6974,5300,10652,1871,3332,4401,1938,2759,3078,8861,3370,14444,9662,2658,16029,23374,12213,9969,8888,689,1918,1024,6662,2350,2293,5497,3570,1227,9666,16092,9950,2360,9233,7439,5668,5899,10198,2176,3600,4298,2763,4109,3164,9337,3234,14659,10351,2171,14960,23583,12363,10639,8571,1005,2601,974,7497,/data/users2/kwang26/aibm_hcp_normalized/107321_3T_T1w_MPR1.nii.gz
3826,1523,7106,3601,2231,14443,13978,12437,2857,14373,9814,10122,6458,13504,2757,4046,5617,2799,4399,3350,11824,4259,17129,13207,3510,17197,28934,14659,16984,12525,718,2777,1797,8266,3023,2597,6217,3900,1470,12993,17011,11659,3733,16555,9138,10271,6331,15842,2580,4248,4975,2986,5201,3684,11322,3839,16033,13410,2066,17441,27314,16046,14762,13558,863,2421,1600,9232,/data/users2/kwang26/aibm_hcp_normalized/361941_3T_T1w_MPR1.nii.gz
2987,2718,7205,3315,1755,13082,13157,7942,2120,11638,7848,7840,5058,11621,1988,4559,4176,2011,3813,2808,9385,3532,15005,8915,3529,19383,23709,13784,11774,10904,595,1641,1371,6698,2749,2548,7571,3460,1245,12287,15782,8067,2046,12464,6779,7478,5200,12043,1949,4895,3842,2188,5091,3178,8265,3123,13694,9988,3083,18835,24100,13498,11129,10502,942,1945,904,7509,/data/users2/kwang26/aibm_hcp_normalized/175035_3T_T1w_MPR1.nii.gz
2680,1841,7647,3449,1603,10285,13326,10776,2602,12390,8797,8455,6121,12154,2123,3119,5495,2877,5088,3025,8888,3349,15227,10021,2817,19915,23420,13215,13762,10804,829,1907,1516,7604,2521,1559,4892,4253,1292,8864,14688,9984,2428,13487,7629,7515,4940,13803,2262,4151,4925,3143,6928,3416,9619,3399,16021,10352,2524,19760,25822,12863,13353,11154,1236,2491,1181,8594,/data/users2/kwang26/aibm_hcp_normalized/116524_3T_T1w_MPR1.nii.gz
2355,1499,4357,2555,1628,7790,10823,10214,2760,9844,6864,6402,4243,9164,2178,3321,4353,2044,3021,2609,8806,2904,13464,9321,2324,13242,21149,11971,10150,9568,769,1717,1309,5947,2105,1322,4926,3098,2099,8788,16143,9671,2329,8738,6835,6698,4643,10058,1420,2924,3193,2367,3945,3065,8986,2774,13626,9795,1345,14627,19737,12189,10079,8831,837,2018,985,6341,/data/users2/kwang26/aibm_hcp_normalized/134021_3T_T1w_MPR1.nii.gz
2265,2007,5999,2187,1585,11153,12798,10855,2203,9778,8091,5241,5106,11253,2078,3288,4633,2015,2945,1967,9307,3498,12076,10034,2502,16985,23398,13123,11763,10164,765,2344,904,6267,2203,1944,6689,2680,1616,10069,17732,10894,2733,8095,7842,6312,4535,11861,2001,4237,4102,3346,4460,2506,8273,3174,12345,11252,2314,17440,20415,12566,11379,10435,1120,2112,879,6656,/data/users2/kwang26/aibm_hcp_normalized/127630_3T_T1w_MPR1.nii.gz
3591,2320,5363,2855,1485,10623,14733,10582,2015,10283,7287,7514,5729,12787,1907,3673,4811,1964,3924,2544,9760,3447,15288,10176,2727,15922,19686,12398,11966,13457,644,2027,1156,6764,2966,2102,5704,3027,1631,11969,17364,9273,2166,12837,7092,6913,5526,12312,2317,4986,3619,2645,3666,2544,11597,3670,13887,9900,1904,17466,21595,10743,10966,12008,1029,2425,1278,7022,/data/users2/kwang26/aibm_hcp_normalized/677968_3T_T1w_MPR1.nii.gz
2679,2465,8985,3911,2113,12247,15477,13635,2933,13507,8786,7881,5298,13646,2247,4460,6299,2037,4430,3410,11105,3437,16362,11610,4348,23018,26151,13363,14099,11509,941,2435,1234,7588,3075,2816,7480,3277,1669,11891,17701,12785,2803,13850,9474,7686,6583,14241,2133,4298,4602,3072,4048,2970,11151,3767,17498,11670,2376,23159,28009,12239,14575,13163,1175,2946,1134,7854,/data/users2/kwang26/aibm_hcp_normalized/133625_3T_T1w_MPR1.nii.gz
3124,2610,7617,3372,1834,13718,17827,15282,2935,12559,9128,8309,6722,13841,2329,3494,6552,2420,3598,2917,13105,3986,16110,10960,3153,19535,25254,14065,12673,12131,907,2350,1649,6927,3124,2511,5984,3471,1803,12508,18141,16363,2423,12777,9284,8488,6257,16045,2322,4573,4801,3360,4854,2966,10434,4066,15785,11343,2230,20775,28280,16980,11837,13339,1104,2695,851,6629,/data/users2/kwang26/aibm_hcp_normalized/185846_3T_T1w_MPR1.nii.gz
2051,1219,6698,2766,1258,8480,12204,8779,2060,9616,7545,6954,5638,10229,1970,2851,5854,2398,4005,2523,8626,2443,13113,9804,1607,16243,22141,12545,11455,9665,742,2249,1079,6609,2492,2152,7029,2492,933,9500,14544,10554,2159,8394,7513,6616,4579,11369,1719,4021,5343,2793,4110,2880,8389,2795,12360,10037,2505,16428,19909,11655,12255,9783,1186,1937,829,5995,/data/users2/kwang26/aibm_hcp_normalized/173839_3T_T1w_MPR1.nii.gz
2690,1218,4468,2060,1409,8059,12004,9705,2070,8784,6760,4135,5473,9241,1901,2888,4210,2382,3559,1490,8900,2642,13663,8017,1758,14436,21589,10620,10459,9935,607,1705,1264,5449,2721,1888,5233,2209,1241,7829,14568,8750,2121,7867,6795,4641,4410,10314,1662,3468,3137,2554,3324,1812,8643,2579,13702,8369,2333,13771,20115,11150,11166,9596,823,1989,980,5903,/data/users2/kwang26/aibm_hcp_normalized/297655_3T_T1w_MPR1.nii.gz
2425,2054,6612,2318,1491,10415,11938,9555,2385,10876,7823,8045,5396,8585,1598,3762,4532,2209,2976,2334,9432,3563,12232,10272,2680,14658,22568,13377,12364,9553,680,2282,1032,5858,2722,2900,6015,3019,1827,10415,15389,11119,2653,9386,7495,6407,5184,9512,1759,4314,4010,2765,3811,2359,9759,3349,12246,11558,1902,16583,19146,13639,10256,10603,874,2311,882,7151,/data/users2/kwang26/aibm_hcp_normalized/333330_3T_T1w_MPR1.nii.gz
3091,2328,5922,3289,1532,9899,14560,10716,2911,12786,9001,8238,4976,12068,2166,3879,6481,2791,4240,1800,11769,3276,13492,9916,3264,15859,24556,13746,13410,11665,707,2204,1206,8504,2888,2320,6378,3288,1561,8663,15805,12235,2595,14461,8126,7621,5411,14624,1857,3889,3994,3042,5713,2261,10627,3831,13680,10606,2684,18433,23101,14659,11624,10750,974,1914,1040,8426,/data/users2/kwang26/aibm_hcp_normalized/119732_3T_T1w_MPR1.nii.gz
2675,2589,6991,3107,1527,10356,12110,12179,2800,12873,8616,6662,5164,11477,2043,3124,4702,2418,3187,2067,10587,2819,14088,9974,3275,15580,23324,13074,11686,10828,888,2608,1016,6691,1889,2141,6820,3235,1310,8435,17263,11297,2403,11020,8391,8169,5604,11704,2810,3410,4282,2741,4468,2192,10887,3734,13980,10981,2038,16921,23107,13579,10917,10132,1198,1894,871,6319,/data/users2/kwang26/aibm_hcp_normalized/613235_3T_T1w_MPR1.nii.gz
2238,1696,6472,2798,1432,9375,9471,7231,1786,10730,6621,6070,5441,7021,1979,4231,4471,2302,4108,2646,8290,2930,12622,8270,2309,14512,22843,13022,10923,10288,654,2342,1247,6638,1992,2180,4767,2963,1195,8234,12370,7925,2554,12820,6922,6658,5204,8755,1928,3673,3273,2882,5184,3068,9675,2746,13636,9330,1696,15845,20998,10793,10217,7944,931,2096,850,6852,/data/users2/kwang26/aibm_hcp_normalized/204521_3T_T1w_MPR1.nii.gz
2916,2224,10695,3467,1988,13678,15245,14532,2994,11255,8568,7623,6858,13462,2497,4085,6002,2189,3682,3081,10170,3928,15213,11103,3819,19691,26370,11758,15133,12443,993,2110,1164,7662,3409,1863,8985,3625,1399,13249,16914,13022,2491,10705,8565,7253,6383,13396,2103,4589,6477,2319,5471,3644,10363,3884,15290,11294,2167,21243,27679,13329,13454,13557,965,2156,1144,8379,/data/users2/kwang26/aibm_hcp_normalized/366446_3T_T1w_MPR1.nii.gz
2335,1901,7957,2834,1618,10676,12780,10517,2139,9997,9016,6977,5264,10755,2124,4407,4315,2214,3538,2014,9047,3467,14437,10901,3221,17322,24629,10593,12923,12421,705,2177,1391,8876,2711,2902,6402,2975,1667,9688,16481,8221,2161,11215,7715,5696,5418,12400,1995,4523,3753,2744,5883,2542,8277,3336,14280,10966,2753,18528,24993,11071,13625,12331,1180,2288,1007,8747,/data/users2/kwang26/aibm_hcp_normalized/137936_3T_T1w_MPR1.nii.gz
2211,2448,6683,3764,2061,10094,12567,9627,2447,13190,7328,8422,5032,10597,2227,3113,4256,1941,4019,3377,7864,2903,13025,11228,2354,15118,19337,13378,10489,9781,722,2857,1030,5839,2315,2971,5633,4031,2007,9774,14328,9616,2638,13177,7732,7709,4756,10952,1990,3416,3816,2404,3833,3893,7117,3074,12995,10786,2499,16725,18896,13024,11002,11379,990,2474,509,6349,/data/users2/kwang26/aibm_hcp_normalized/361234_3T_T1w_MPR1.nii.gz
2912,1855,8859,4205,1383,11048,13965,10367,2967,12771,7751,8265,5680,12612,1867,3265,6021,2365,4076,3528,9215,3568,14190,10520,3023,19887,24061,13591,14109,10561,888,2231,1788,7659,2897,2715,6410,3920,1263,10807,16634,11286,2597,13170,7858,9051,5960,13053,1951,4036,4951,2810,4468,4034,10404,3563,14769,11000,2200,21127,24646,14410,14084,9928,1085,1609,1259,8076,/data/users2/kwang26/aibm_hcp_normalized/186141_3T_T1w_MPR1.nii.gz
2736,3260,7087,4082,2199,12760,12336,11378,2238,10797,8055,5713,5904,9984,1832,3006,4022,2139,2967,2645,11061,3778,13047,10100,3388,16151,20623,13133,12204,10524,730,2696,1276,6551,3024,2040,6642,3628,1868,12395,14098,10582,2326,11324,8276,8039,5400,11550,1765,3226,3911,2662,3365,3115,9907,2965,13835,11689,2993,17074,22385,13141,13315,11094,887,2309,988,5973,/data/users2/kwang26/aibm_hcp_normalized/885975_3T_T1w_MPR1.nii.gz
2268,2060,7648,3731,1685,11627,15938,12426,3476,10957,10454,7508,7024,12301,2341,4474,4893,2680,3744,2876,12220,4009,18172,10765,4019,19972,32305,16466,13075,12787,985,2335,1720,7767,3428,3425,7370,3753,1244,10457,17395,10755,2492,12853,9774,7519,6918,14975,2384,6127,4760,3648,6246,3372,11557,4136,19917,11971,2975,23501,27001,15908,14171,10811,1213,1460,1278,7547,/data/users2/kwang26/aibm_hcp_normalized/663755_3T_T1w_MPR1.nii.gz
2261,2730,8761,3237,1932,12960,13959,14349,2781,11292,8974,8092,6019,13594,2552,4009,5897,2473,3416,2646,12525,4653,14461,12173,3287,20023,26318,17048,13299,13676,1249,2738,1564,8053,2762,2656,8148,3778,1991,11875,17487,11693,2800,11156,8761,7568,7211,15008,2043,5143,4824,2964,4760,2953,11946,4312,14884,13159,2037,20374,27057,15667,14148,13955,1112,2368,1127,7653,/data/users2/kwang26/aibm_hcp_normalized/784565_3T_T1w_MPR1.nii.gz
2534,2248,6605,3525,2044,9889,9996,12995,3549,13426,8465,7006,6252,11051,2456,2680,3969,2420,3777,2428,10160,3444,15750,12324,3293,17088,23916,14962,12898,14765,801,2742,1433,7738,2540,2809,6873,3708,1448,10438,20037,12823,2371,10710,8863,6620,5297,13249,2033,4227,3605,2523,3848,3248,10985,3550,16175,11055,2912,19433,23025,14385,12623,9228,1088,2145,1000,7521,/data/users2/kwang26/aibm_hcp_normalized/134324_3T_T1w_MPR1.nii.gz
3282,1559,7676,2871,2085,10282,12055,11214,2111,12642,8270,7117,6179,11529,2075,4140,5591,2021,3868,2851,10589,3643,14986,9033,3055,17902,25498,11937,12772,11327,656,2395,1221,6845,2816,1748,6342,3427,1271,8830,16805,12255,2064,12212,8473,7806,5699,12608,1907,5350,5008,2710,3730,3808,9468,3212,14388,10443,2419,16872,28651,12508,12788,10802,855,2267,1039,7688,/data/users2/kwang26/aibm_hcp_normalized/136833_3T_T1w_MPR1.nii.gz
2528,2208,6491,2912,1580,10109,12278,8454,1850,11613,7405,5462,5791,9438,1678,3609,5494,1907,4322,1867,7573,2944,12326,9232,2710,15441,22830,11851,10859,10164,883,2067,1240,6585,2163,2107,5280,3088,1570,10590,15804,7872,1956,11289,7293,5543,5212,9515,1641,3980,3756,2532,5168,2349,7531,2740,14350,9078,2231,16701,22349,13049,11057,9469,1227,1535,1172,7506,/data/users2/kwang26/aibm_hcp_normalized/756055_3T_T1w_MPR1.nii.gz
3685,2086,8759,3823,2348,13134,14952,12400,3379,14094,10126,7633,5267,11770,2695,3846,6477,2741,5731,2630,12033,3351,15101,11553,3757,19268,25248,14148,15371,12106,838,2521,1419,8023,2741,2777,8210,3893,1936,12785,17083,14295,2501,12921,9779,6099,6987,14245,2139,4715,6383,3601,5769,2666,11290,3086,15004,11942,2635,20164,25487,14570,14703,12947,1262,2483,1125,8484,/data/users2/kwang26/aibm_hcp_normalized/169141_3T_T1w_MPR1.nii.gz
3145,1433,5907,3620,2217,10051,10593,9931,2150,11874,8987,8021,6396,9910,2371,3771,4710,2378,2698,3204,10989,2989,13474,11595,2836,18542,27263,12698,13042,11384,970,2579,1373,7562,2713,1925,6938,3856,1241,10257,13826,8051,3196,12362,8815,7836,6085,13047,1863,4192,3578,2400,3946,3095,9833,3201,13845,10907,2046,18689,27471,13574,12902,9876,1092,2567,1358,7651,/data/users2/kwang26/aibm_hcp_normalized/111413_3T_T1w_MPR1.nii.gz
2612,1160,6299,3373,1508,10139,13224,10645,2965,9783,7967,8762,5291,12172,2579,3402,4687,2058,3650,3139,10773,2798,13895,9018,2451,14615,22618,13012,10998,11124,862,2325,935,6627,2806,2250,6873,3342,1428,10411,14870,9254,2445,11321,7259,7332,5643,13349,1937,4630,3939,1962,4892,3008,9103,3562,12276,10459,1999,17070,21690,14054,11706,11560,1293,1777,918,6486,/data/users2/kwang26/aibm_hcp_normalized/465852_3T_T1w_MPR1.nii.gz
3168,2600,7844,2873,1358,12100,13711,12552,2041,10239,8137,6021,5799,12977,1921,3573,5729,2078,3771,2208,9467,3053,15185,10948,2994,17072,23213,12939,11614,12753,687,2547,1118,6767,2786,1922,8884,2355,1251,10369,18803,11993,2146,10431,7886,6928,5783,13293,2268,4108,6296,2633,3872,2673,9502,2685,14280,10721,2040,16505,24113,14710,11496,10061,1179,2032,1226,6750,/data/users2/kwang26/aibm_hcp_normalized/165234_3T_T1w_MPR1.nii.gz
3546,1864,7219,4020,1540,9153,15173,13156,2336,13740,8686,8727,7055,14445,2360,4672,6555,2676,4402,3447,10079,5645,16336,10403,2980,18815,25624,13410,12956,13433,768,1704,985,7729,3386,2791,8708,3887,1622,12588,18598,12557,2648,11141,8843,7944,6466,15443,1932,4559,4319,3000,5511,3510,10543,4485,17306,12745,2145,19771,25831,14923,12995,12406,1222,1591,882,8722,/data/users2/kwang26/aibm_hcp_normalized/783462_3T_T1w_MPR1.nii.gz
3011,2203,9690,2919,1416,10596,15196,12165,3129,12262,8746,7031,5183,10977,2054,3601,6332,2084,3909,2556,11819,3054,14995,10263,2995,17459,25569,15531,15013,12164,745,2879,1255,7266,3214,2676,7147,3652,1395,10362,18436,14171,2266,10698,8371,7138,5476,13425,2045,4552,4176,2993,5362,3502,11772,3037,16474,12308,3198,18710,23896,15127,12891,12834,1220,2536,1250,7273,/data/users2/kwang26/aibm_hcp_normalized/114924_3T_T1w_MPR1.nii.gz
2676,1529,5201,2666,1813,11200,12090,8529,1702,10274,7459,6306,5001,10147,2059,2965,4226,2056,3291,2379,9142,2448,12714,9419,2596,14477,19856,10480,10888,10041,665,2360,1131,6493,2094,2009,5080,2583,1445,8370,13934,10656,1502,10355,7288,6924,5142,11267,2034,3684,2782,2540,3795,2201,8485,2896,13726,9626,1967,12642,20434,11364,11110,8223,1007,1787,1004,7022,/data/users2/kwang26/aibm_hcp_normalized/209329_3T_T1w_MPR1.nii.gz
2659,1678,7845,2700,1637,10192,13538,12177,3566,13407,8909,6481,5832,12373,2531,4015,5472,2485,3819,2117,11308,3483,16574,11355,2422,18782,27588,13279,13379,13745,934,2087,1863,8122,3130,3478,6934,3480,1479,11286,17389,10186,2260,11756,8893,6662,6109,13567,2142,4620,4259,3222,5567,2396,12021,4010,18130,12225,3454,19852,25352,14462,12806,10871,1052,1824,1327,7850,/data/users2/kwang26/aibm_hcp_normalized/119833_3T_T1w_MPR1.nii.gz
2749,3063,7655,3194,1980,10800,12497,11881,2775,12127,7601,6423,5399,11291,2199,3932,5972,1935,4521,2974,9643,3329,13725,10034,3639,16641,22271,15085,11992,10935,728,2662,1306,6927,2651,2587,7738,2991,2591,9546,14537,11473,2398,11999,7401,7114,5482,13276,2107,4534,5902,2738,5017,2973,9567,4073,13572,10309,2263,16526,22345,15544,12389,10659,1131,2433,1162,7124,/data/users2/kwang26/aibm_hcp_normalized/192540_3T_T1w_MPR1.nii.gz
2067,1983,6628,3759,1772,10834,13144,9676,2802,13931,8574,6467,5483,10741,2488,4009,5667,2332,4085,3222,11210,3652,17301,11204,3027,18040,27494,13252,11946,12346,881,2206,1630,7196,2371,2306,9155,3317,1595,9473,14694,10512,2561,12296,8169,7638,5783,13420,2297,4812,4421,2702,4565,3891,10388,3052,18012,11559,2551,16964,26533,15212,12448,12916,1188,1770,1101,6902,/data/users2/kwang26/aibm_hcp_normalized/715950_3T_T1w_MPR1.nii.gz
2501,1933,6907,2967,1989,11717,13894,11864,2221,10129,8320,6173,5897,10702,2263,3678,5408,2473,3329,2393,10450,3936,14728,9814,2582,16280,23924,11201,13547,10452,958,2348,1400,6838,2138,1915,5437,3554,1992,9717,15662,13462,1852,11183,6667,5978,5862,12654,1817,4647,4777,2301,4876,2550,8737,3343,14631,10435,1478,18323,23463,11321,13081,11542,1395,2421,1288,7328,/data/users2/kwang26/aibm_hcp_normalized/100307_3T_T1w_MPR1.nii.gz
